round,status,ppa_backend,complete,feasible,cases,cycles,frequency_mhz,latency_ns,area_um2,power_mw,energy_nj,energy_efficiency_queries_per_joule,slack_ns,hold_slack_ns,route_drc_violations,quality_loss,critic_layer,critique_applied
1,evaluated,hammer_openroad,True,False,100,68.0,300,226.66666666666669,45185.9519999948,14.313414700000001,3.244373998666667,308225870.510295,-3.10006952,0.00693209,5,0.03358657986150424,compiler,True
2,evaluated,hammer_openroad,True,False,100,69.0,300,230.0,42246.91799999584,13.6186369,3.132286487,319255599.43201965,-1.81639135,0.00819245,1,0.03358657986150424,compiler,True
3,evaluated,hammer_openroad,True,False,100,70.0,300,233.33333333333334,42167.11799999562,13.8443168,3.230340586666667,309564881.2164054,-1.80368257,0.00337705,0,0.03358657986150424,uarch,True
4,evaluated,hammer_openroad,True,False,100,86.0,300,286.6666666666667,42514.24799999581,13.874416199999999,3.977332644,251424783.77023575,-1.67740512,0.0080512,1,0.03358657986150424,uarch,True
5,evaluated,hammer_openroad,True,False,100,70.0,300,233.33333333333334,42292.93599999565,13.7061542,3.198102646666667,312685398.3383818,-1.85258663,-2.837e-05,0,0.03358657986150424,uarch,False
